Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Tiernan, L.",AZ,10,0,0,0,0,0,0,1,0,0,0,0,5,8
"Hackett, A.",AZ,6,0,1,1,0,0,0,1,0,0,0,0,5,8
"Stone, W.",AZ,6,0,0,0,0,0,0,1,0,0,0,0,5,8
"Floggity, J.",AZ,5,0,0,1,0,0,0,1,0,0,0,0,5,8
"Ernston, H.",AZ,4,0,1,0,0,0,0,1,0,0,0,0,5,8
"Davis, A.",AZ,3,0,0,0,0,0,0,1,0,0,0,0,5,8
"Dwyer, J.",AZ,3,0,0,2,1,0,0,1,0,0,0,0,5,8
"Morris, D.",AZ,3,0,0,0,0,0,0,1,0,0,0,0,5,8
"Ramrio, M.",AZ,3,0,1,0,0,0,0,1,0,0,0,0,5,8
"Medved, E.",AZ,2,0,0,0,0,0,0,1,0,0,0,0,5,8
"Waiters, A.",AZ,1,1,0,0,0,0,0,1,0,0,0,0,5,8
"Harrison, W.",NO,10,0,1,1,0,0,0,1,0,0,0,0,5,8
"Oakes, B.",NO,10,0,0,1,1,0,0,1,0,0,0,0,5,8
"Sharpei, V.",NO,7,0,0,0,0,0,0,1,0,0,0,0,5,8
"O'Sullivan, J.",NO,6,0,1,1,0,0,0,1,0,0,0,0,5,8
"Brister, T.",NO,5,0,0,1,0,0,0,1,0,0,0,0,5,8
"Mills, B.",NO,5,0,0,0,0,0,0,1,0,0,0,0,5,8
"Wozy, F.",NO,5,0,1,0,0,0,0,1,0,0,0,0,5,8
"Fyodorovich, V.",NO,4,0,0,0,0,0,0,1,0,0,0,0,5,8
"Verns, D.",NO,4,1,0,0,0,0,0,1,0,0,0,0,5,8
"Wrong, O.",NO,3,0,0,0,0,0,0,1,0,0,0,0,5,8
"Askins, J.",NO,1,0,0,0,0,0,0,1,0,0,0,0,5,8
