Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bjornsson, B.",YKW,1,5,0,0,9,2
"Akselsen, M.",YKW,0,0,7,0,9,2
"Floggity, J.",YKW,0,0,6,0,9,2
"Smith, T.",YKW,0,0,5,0,9,2
"Maddox, R.",YKW,0,0,2,0,9,2
"Bigboy17, Z.",YKW,0,0,1,0,9,2
"James, M.",YKW,0,0,1,0,9,2
"Jones, J.",YKW,0,0,1,0,9,2
"Kennedy, E.",YKW,0,0,1,0,9,2
"Nuck, B.",YKW,0,0,1,0,9,2
"Charles, A.",BAL,1,5,4,1,9,2
"Pancake, P.",BAL,1,10,2,1,9,2
"Gibson, C.",BAL,1,5,1,0,9,2
"Metas, B.",BAL,1,5,0,0,9,2
"Reyes, R.",BAL,1,15,0,0,9,2
"Taylor, O.",BAL,1,5,0,0,9,2
"Koch, D.",BAL,0,0,3,1,9,2
"Blocksdale, A.",BAL,0,0,2,1,9,2
"Farlane, D.",BAL,0,0,2,0,9,2
"Lee, B.",BAL,0,0,2,0,9,2
