Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Beaver-Dantes, E.",AUS,1,5,6,1,4,24
"McTackle, R.",AUS,1,5,0,0,4,24
"Saurus, B.",AUS,0,0,9,0,4,24
"Fassingit, H.",AUS,0,0,7,0,4,24
"Saurus, S.",AUS,0,0,4,0,4,24
"Larson, P.",AUS,0,0,3,0,4,24
"Saurus, A.",AUS,0,0,2,0,4,24
"Jones, K.",AUS,0,0,1,1,4,24
"Slothlisberger, B.",NO,1,15,0,0,4,24
"Snyder, S.",NO,1,10,0,0,4,24
"Brew, S.",NO,0,0,6,1,4,24
"Rubbe, G.",NO,0,0,6,0,4,24
"Room, W.",NO,0,0,3,1,4,24
"Jimbo Jr., D.",NO,0,0,3,0,4,24
"Ofyourlove, S.",NO,0,0,3,0,4,24
"McCormick, A.",NO,0,0,2,0,4,24
"Toriki, M.",NO,0,0,2,0,4,24
"Gump, F.",NO,0,0,0,1,4,24
