Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Foster, D.",YKW,1,15,0,0,2,25
"Thebaw, S.",YKW,1,5,0,0,2,25
"Ones, B.",YKW,0,0,4,0,2,25
"Pooky, S.",YKW,0,0,4,0,2,25
"Virtanen, M.",YKW,0,0,3,0,2,25
"Skyline, A.",YKW,0,0,2,0,2,25
"Amper, T.",YKW,0,0,1,0,2,25
"Rechs, Z.",YKW,0,0,1,0,2,25
"Fries, N.",BAL,2,30,3,1,2,25
"Annastesia, N.",BAL,2,20,0,0,2,25
"Burrito, G.",BAL,1,15,7,0,2,25
"Fukushu, M.",BAL,1,5,1,0,2,25
"Campbell, J.",BAL,1,15,0,0,2,25
"Green, W.",BAL,1,15,0,0,2,25
"Gordita, C.",BAL,0,0,8,1,2,25
"Chalupa, C.",BAL,0,0,4,0,2,25
"Lewandowski, J.",BAL,0,0,3,0,2,25
"Pack, C.",BAL,0,0,2,0,2,25
"Rogers, C.",BAL,0,0,1,0,2,25
