Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Winchester, H.",NY,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Kirkby, T.",NY,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Banks, J.",NY,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Kearse, J.",NY,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Ocewilder, S.",NY,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"QuakStak, D.",NY,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Roberts, B.",NY,3,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,9,26
"Thumper, B.",NY,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Griddle, M.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"McDavid, L.",NY,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"McGullager, T.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Fieri, D.",PHI,11,1,0,0/0,1,1,0,0,0/0/0,0,0,0,0,9,26
"Goodman, G.",PHI,9,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Haywood, H.",PHI,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Quin, A.",PHI,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Rose, T.",PHI,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Zelos, J.",PHI,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Cross, M.",PHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"DeSoto, J.",PHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Roes, S.",PHI,4,3,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Silva, B.",PHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Wrecks, T.",PHI,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
