Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"A'Barelyanything, L.",AUS,1,15,5,0,7,21
"Blockit, I.",AUS,1,5,1,0,7,21
"Beaver-Dantes, E.",AUS,0,0,7,0,7,21
"A'Moderateamount, L.",AUS,0,0,4,0,7,21
"A'Ton, L.",AUS,0,0,4,0,7,21
"A'Little, L.",AUS,0,0,2,3,7,21
"Larson, P.",AUS,0,0,2,0,7,21
"Mendonca, M.",AUS,0,0,1,0,7,21
"Riposte, F.",SJS,2,9,0,0,7,21
"Wozniak, J.",SJS,2,10,0,0,7,21
"Johnson, R.",SJS,1,15,6,0,7,21
"Pest, T.",SJS,1,14,3,0,7,21
"Allen, O.",SJS,1,5,0,0,7,21
"Jackson, A.",SJS,1,2,0,0,7,21
"Tyerucker, Q.",SJS,1,15,0,0,7,21
"Pancake, P.",SJS,0,0,3,0,7,21
"Dodggy, B.",SJS,0,0,2,0,7,21
"Cardrissian, R.",SJS,0,0,1,1,7,21
"Bot, B.",SJS,0,0,1,0,7,21
"McDavid, L.",SJS,0,0,1,0,7,21
