Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Reese, A.",AZ,2,10,0,0,4,13
"Sackerman, F.",AZ,1,5,0,0,4,13
"Willie, T.",AZ,1,10,0,0,4,13
"Robotman, A.",AZ,0,0,7,0,4,13
"Robotman, C.",AZ,0,0,7,0,4,13
"Robotman, D.",AZ,0,0,7,0,4,13
"Robotman, B.",AZ,0,0,5,0,4,13
"Robotman, E.",AZ,0,0,5,0,4,13
"Moore, S.",AZ,0,0,4,0,4,13
"Nagasawa, Y.",BAL,2,11,0,0,4,13
"Grey, S.",BAL,1,10,2,0,4,13
"Maddox, E.",BAL,1,3,0,0,4,13
"Mbanefo, K.",BAL,1,15,0,0,4,13
"Diggler, D.",BAL,0,0,9,0,4,13
"Star, L.",BAL,0,0,8,0,4,13
"Steele, R.",BAL,0,0,8,0,4,13
"Jeremy, R.",BAL,0,0,6,0,4,13
"Harp, D.",BAL,0,0,4,0,4,13
