,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,teamPoss,dist2goal,awayTeam,homeTeam,awayScore,homeScore
0,7,1,15:00,3600,,,PHI,30,"Castleberry, R. kicks off.",4288,17,1,PHI,70,CHI,PHI,0,0
1,9,1,15:00,3600,,,CHI,32,"Kickoff of 64 yards. Returned by Lewis, L. for 26 yards.",4288,17,1,CHI,68,CHI,PHI,0,0
2,9,1,14:51,3591,1,10,CHI,32,"Rush by Danielsson, A. for 5 yds. Tackle by Stokeley, G..",4288,17,1,CHI,68,CHI,PHI,0,0
3,9,1,14:27,3567,1,10,CHI,42,"Liberty Penalty on Bohne, D.: Encroachment.",4288,17,1,CHI,58,CHI,PHI,0,0
4,9,1,14:27,3567,1,10,CHI,42,"Rush by Torenson (R), S. for 18 yds. Tackle by McMorris (R), J..",4288,17,1,CHI,58,CHI,PHI,0,0
5,9,1,13:36,3516,1,10,PHI,40,"Rush by Torenson (R), S. for 10 yds. Tackle by Garnett, L..",4288,17,1,CHI,40,CHI,PHI,0,0
6,9,1,12:52,3472,1,10,PHI,30,"Rush by Danielsson, A. for 5 yds. Tackle by D'Attoria V, R..",4288,17,1,CHI,30,CHI,PHI,0,0
7,9,1,12:27,3447,2,5,PHI,25,"Rush by Torenson (R), S. for 4 yds. Tackle by D'Attoria V, R..",4288,17,1,CHI,25,CHI,PHI,0,0
8,9,1,12:00,3420,3,1,PHI,21,"Rush by Danielsson, A. for 2 yds. Tackle by Stokeley, G..",4288,17,1,CHI,21,CHI,PHI,0,0
9,9,1,11:36,3396,1,10,PHI,19,"Rush by Torenson (R), S. for 5 yds. Tackle by Garnett, L..",4288,17,1,CHI,19,CHI,PHI,0,0
10,9,1,10:58,3358,2,5,PHI,14,"Rush by Danielsson, A. for 5 yds. Tackle by Stokeley, G..",4288,17,1,CHI,14,CHI,PHI,0,0
11,9,1,10:28,3328,1,9,PHI,9,"Rush by Danielsson, A. for 0 yds. Tackle by Smyles, L..",4288,17,1,CHI,9,CHI,PHI,0,0
12,9,1,10:02,3302,2,9,PHI,9,"Pass by Jenkins, R., complete to Batoff, R. for 9 yds.",4288,17,1,CHI,9,CHI,PHI,0,0
13,9,1,9:40,3280,,,,,TOUCHDOWN! (Fulture kick good),4288,17,1,CHI,,CHI,PHI,7,0
