,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,teamPoss,dist2goal,awayTeam,homeTeam,awayScore,homeScore
0,5,1,15:00,3600,,,OCO,30,"Anderson, A. kicks off.",2878,12,1,OCO,70,COL,OCO,0,0
1,3,1,15:00,3600,,,COL,27,"Kickoff of 70 yards. Returned by Miller, H. for 27 yards.",2878,12,1,COL,73,COL,OCO,0,0
2,3,1,14:53,3593,1,10,COL,27,"Pass by McCormick, M. to Miller, H. is incomplete. Broken up by Broxton, J..",2878,12,1,COL,73,COL,OCO,0,0
3,3,1,14:50,3590,2,15,COL,22,"Yeti Penalty on Grau, M.: Illegal Motion.",2878,12,1,COL,78,COL,OCO,0,0
4,3,1,14:50,3590,2,15,COL,22,"Pass by McCormick, M., complete to Wachter, J. for 4 yds. Tackle by Grithead, D..",2878,12,1,COL,78,COL,OCO,0,0
5,3,1,14:17,3557,3,11,COL,26,"Pass by McCormick, M. to (R) Bishop, J. was dropped! Incomplete.",2878,12,1,COL,74,COL,OCO,0,0
6,5,1,14:11,3551,4,11,COL,26,"Punt by PuntMachine4, Z. of 33 yards.",2878,12,1,COL,74,COL,OCO,0,0
7,5,1,14:11,3551,,,,,"Returned by Broxton, J. for 1 yards.",2878,12,1,OCO,,COL,OCO,0,0
8,5,1,13:58,3538,1,15,OCO,36,"Otters Penalty on Bolton, M.: Delay of Game.",2878,12,1,OCO,64,COL,OCO,0,0
9,5,1,13:58,3538,1,15,OCO,36,"Rush by Adams, R. for 3 yds. Tackle by Tillman, M..",2878,12,1,OCO,64,COL,OCO,0,0
10,5,1,13:32,3512,2,12,OCO,39,"Pass by Showbiz, G., complete to Adams, R. for 2 yds. Tackle by Miles, M..",2878,12,1,OCO,61,COL,OCO,0,0
11,5,1,12:58,3478,3,10,OCO,41,"Pass by Showbiz, G., complete to (R) Helanen, T. for 6 yds. Tackle by (R) Lejune, L..",2878,12,1,OCO,59,COL,OCO,0,0
12,3,1,12:22,3442,4,4,OCO,47,"Punt by Anderson, A. of 34 yards.",2878,12,1,OCO,53,COL,OCO,0,0
13,3,1,12:22,3442,,,,,"Returned by Danger, D. for -3 yards.",2878,12,1,COL,,COL,OCO,0,0
14,3,1,12:10,3430,1,10,COL,15,"Rush by Cansino, D. for 4 yds. Tackle by Ramero, R..",2878,12,1,COL,85,COL,OCO,0,0
15,3,1,11:43,3403,2,6,COL,19,"McCormick, M. throws the ball away to avoid the sack.",2878,12,1,COL,81,COL,OCO,0,0
16,3,1,11:23,3383,3,6,COL,19,"Pass by McCormick, M., complete to Miller, H. for 28 yds. Tackle by Spector, M..",2878,12,1,COL,81,COL,OCO,0,0
17,3,1,10:27,3327,1,10,COL,47,"Rush by Cansino, D. for 6 yds. Tackle by Ramero, R..",2878,12,1,COL,53,COL,OCO,0,0
18,3,1,10:09,3309,2,4,OCO,46,"Rush by Cansino, D. for 5 yds. Tackle by (R) Rice, J..",2878,12,1,COL,46,COL,OCO,0,0
19,3,1,9:38,3278,1,10,OCO,41,"Rush by Cansino, D. for 6 yds. Tackle by Ramero, R..",2878,12,1,COL,41,COL,OCO,0,0
20,3,1,9:15,3255,2,4,OCO,35,"Rush by Cansino, D. for 7 yds. Tackle by Ramero, R..",2878,12,1,COL,35,COL,OCO,0,0
21,3,1,8:59,3239,1,10,OCO,28,"Pass by McCormick, M., complete to Miller, H. for 13 yds. Tackle by Spector, M..",2878,12,1,COL,28,COL,OCO,0,0
22,3,1,8:24,3204,1,10,OCO,15,"Rush by Strike, L. for 6 yds. Tackle by Brown, M..",2878,12,1,COL,15,COL,OCO,0,0
23,3,1,7:57,3177,2,4,OCO,9,"McCormick, M. throws the ball away to avoid the sack.",2878,12,1,COL,9,COL,OCO,0,0
24,3,1,7:39,3159,3,4,OCO,9,"Pass by McCormick, M., complete to Miller, H. for 9 yds.",2878,12,1,COL,9,COL,OCO,0,0
25,3,1,7:15,3135,,,,,TOUCHDOWN! (Leg kick good),2878,12,1,COL,,COL,OCO,7,0
26,3,1,7:15,3135,,,COL,30,"Leg, P. kicks off.",2878,12,1,COL,70,COL,OCO,7,0
27,5,1,7:15,3135,,,,,The kick sails into the endzone.,2878,12,1,OCO,,COL,OCO,7,0
28,5,1,7:15,3135,,,,,"Atwell, T. takes it out of the endzone!",2878,12,1,OCO,,COL,OCO,7,0
29,5,1,7:15,3135,,,OCO,12,"Kickoff of 77 yards. Returned by Atwell, T. for 12 yards.",2878,12,1,OCO,88,COL,OCO,7,0
30,5,1,7:09,3129,1,10,OCO,12,"Pass by Showbiz, G., complete to Adams, R. for 6 yds. Tackle by Ishigawa, H..",2878,12,1,OCO,88,COL,OCO,7,0
31,5,1,6:31,3091,2,4,OCO,18,"Pass by Showbiz, G., complete to Adams, R. for 2 yds. Tackle by Tillman, M..",2878,12,1,OCO,82,COL,OCO,7,0
32,5,1,5:59,3059,3,2,OCO,20,"Rush by Zephyrous, S. for 5 yds. Tackle by (R) Lejune, L..",2878,12,1,OCO,80,COL,OCO,7,0
33,5,1,5:33,3033,1,10,OCO,25,"Pass by Showbiz, G., complete to Zephyrous, S. for 2 yds. Tackle by (R) Lejune, L..",2878,12,1,OCO,75,COL,OCO,7,0
34,5,1,5:04,3004,2,8,OCO,27,"Showbiz, G. SACKED by Sam (R) Garrad - DT for -5 yds.",2878,12,1,OCO,73,COL,OCO,7,0
35,5,1,4:45,2985,3,13,OCO,22,"Pass by Showbiz, G. to (R) Sunnycursed, N. falls incomplete.",2878,12,1,OCO,78,COL,OCO,7,0
36,3,1,4:42,2982,4,13,OCO,22,"Punt by Anderson, A. of 56 yards.",2878,12,1,OCO,78,COL,OCO,7,0
37,3,1,4:42,2982,,,,,"Returned by Danger, D. for -3 yards.",2878,12,1,COL,,COL,OCO,7,0
