,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,teamPoss,dist2goal,awayTeam,homeTeam,awayScore,homeScore
0,2,1,15:00,3600,,,YKW,30,"Booter, A. kicks off.",70,2,1,YKW,70,COL,YKW,0,0
1,3,1,15:00,3600,,,COL,13,"Kickoff of 70 yards. Returned by Hayden, A. for 13 yards.",70,2,1,COL,87,COL,YKW,0,0
2,3,1,14:58,3598,1,10,COL,13,"Rush by Noble, L. for -1 yds. Tackle by Chunk, L..",70,2,1,COL,87,COL,YKW,0,0
3,3,1,14:36,3576,2,11,COL,12,"Pass by Noble, L. to Gucci, R. was dropped! Incomplete.",70,2,1,COL,88,COL,YKW,0,0
4,3,1,14:30,3570,3,17,COL,6,"Yeti Penalty on O'Connell, K.: Tripping.",70,2,1,COL,94,COL,YKW,0,0
5,3,1,14:22,3562,3,17,COL,6,"Rush by Tweed, B. for 3 yds. Tackle by Boggs, B..",70,2,1,COL,94,COL,YKW,0,0
6,2,1,14:04,3544,4,14,COL,9,"Punt by Kicksit, B. of 47 yards.",70,2,1,COL,91,COL,YKW,0,0
7,2,1,14:04,3544,,,,,"Returned by Garden, J. for 13 yards.",70,2,1,YKW,,COL,YKW,0,0
8,2,1,13:51,3531,1,10,COL,43,"Rush by Nuck, B. for 8 yds. Tackle by Carter, P..",70,2,1,YKW,43,COL,YKW,0,0
9,2,1,13:07,3487,2,2,COL,35,"Pass by Orosz, C., complete to Maddox, R. for 3 yds. Tackle by Tiernan, L..",70,2,1,YKW,35,COL,YKW,0,0
10,2,1,12:28,3448,1,10,COL,32,"Rush by Kennedy, E. for 1 yds. Tackle by Fulton, W..",70,2,1,YKW,32,COL,YKW,0,0
11,2,1,12:07,3427,2,9,COL,31,"Rush by Nuck, B. for 2 yds. Tackle by Tiernan, L..",70,2,1,YKW,31,COL,YKW,0,0
12,2,1,11:46,3406,3,7,COL,29,"Pass by Orosz, C. to West, D. was dropped! Incomplete.",70,2,1,YKW,29,COL,YKW,0,0
13,2,1,11:39,3399,4,7,COL,29,"46 yard FG by Booter, A. is NO good.",70,2,1,YKW,29,COL,YKW,0,0
14,3,1,11:39,3399,1,10,COL,29,"Rush by Tweed, B. for 5 yds. Tackle by Hampshireton, R..",70,2,1,COL,71,COL,YKW,0,0
15,3,1,11:19,3379,2,5,COL,34,"Pass by Noble, L., complete to O'Connell, K. for 8 yds. Tackle by Shelton, L..",70,2,1,COL,66,COL,YKW,0,0
16,3,1,10:32,3332,1,5,COL,47,"Wraiths Penalty on Kane, M.: Encroachment.",70,2,1,COL,53,COL,YKW,0,0
17,3,1,10:32,3332,1,5,COL,47,"Rush by Tweed, B. for 5 yds. Tackle by Cushing, K..",70,2,1,COL,53,COL,YKW,0,0
18,3,1,10:07,3307,1,10,YKW,47,"Rush by O'Connell, K. for a short gain. Tackle by Cushing, K..",70,2,1,COL,47,COL,YKW,0,0
19,3,1,9:49,3289,2,10,YKW,47,"Pass by Noble, L., to Hendrix, K.. INTERCEPTION by Lavelle, D. at the YKW - 38 yard line and returned for 19 yards.",70,2,1,COL,47,COL,YKW,0,0
20,2,1,9:22,3262,1,10,COL,42,"Rush by Nuck, B. for 4 yds. Tackle by Wozy, F..",70,2,1,YKW,42,COL,YKW,0,0
21,2,1,8:57,3237,2,6,COL,38,"Orosz, C. SACKED by Wyatt Fulton - LB for -6 yds.",70,2,1,YKW,38,COL,YKW,0,0
22,2,1,8:24,3204,3,17,COL,49,"Wraiths Penalty on Garden, J.: False Start.",70,2,1,YKW,49,COL,YKW,0,0
23,2,1,8:24,3204,3,17,COL,49,"Pass by Orosz, C., complete to Smallwood, D. for 32 yds. Tackle by Saint, J..",70,2,1,YKW,49,COL,YKW,0,0
24,2,1,7:17,3137,1,10,COL,17,"Rush by Nuck, B. for a short gain. Tackle by Bot, B..",70,2,1,YKW,17,COL,YKW,0,0
25,2,1,6:56,3116,2,10,COL,17,"Rush by Nuck, B. for 6 yds. Tackle by Fulton, W..",70,2,1,YKW,17,COL,YKW,0,0
26,2,1,6:30,3090,3,4,COL,11,"Rush by Nuck, B. for 3 yds. Tackle by Austin, S..",70,2,1,YKW,11,COL,YKW,0,0
27,2,1,6:08,3068,4,1,COL,8,"25 yard FG by Booter, A. is good.",70,2,1,YKW,8,COL,YKW,0,3
28,2,1,6:08,3068,,,YKW,30,"Booter, A. kicks off.",70,2,1,YKW,70,COL,YKW,0,3
29,3,1,6:08,3068,,,COL,14,"Kickoff of 62 yards. Returned by Hendrix, K. for 6 yards.",70,2,1,COL,86,COL,YKW,0,3
30,3,1,6:05,3065,1,10,COL,14,"Pass by Noble, L., complete to Law, D. for 7 yds. Tackle by Novel, L..",70,2,1,COL,86,COL,YKW,0,3
31,3,1,5:24,3024,2,3,COL,21,"Rush by Tweed, B. for 1 yds. Tackle by Bjornsson, B..",70,2,1,COL,79,COL,YKW,0,3
32,3,1,5:07,3007,3,2,COL,22,"Rush by Tweed, B. for 14 yds. Tackle by Boggs, B..",70,2,1,COL,78,COL,YKW,0,3
33,3,1,4:32,2972,1,10,COL,36,"Rush by O'Connell, K. for a short gain. Tackle by Bjornsson, B.. FUMBLE by O'Connell, K., recovered by Tweed, B..",70,2,1,COL,64,COL,YKW,0,3
34,3,1,4:12,2952,2,10,COL,36,"Pass by Noble, L., complete to Ross, J. for 9 yds. Tackle by Boggs, B..",70,2,1,COL,64,COL,YKW,0,3
35,3,1,3:33,2913,3,1,COL,45,"Noble, L. SACKED by Brice Boggs - LB for -7 yds.",70,2,1,COL,55,COL,YKW,0,3
36,2,1,3:01,2881,4,8,COL,38,"Punt by Kicksit, B. of 32 yards. No return.",70,2,1,COL,62,COL,YKW,0,3
37,2,1,2:54,2874,1,10,YKW,30,"Pass by Orosz, C. to Garden, J. was dropped! Incomplete.",70,2,1,YKW,70,COL,YKW,0,3
38,2,1,2:50,2870,1,10,YKW,40,"Yeti Penalty on Wozy, F.: Tripping.",70,2,1,YKW,60,COL,YKW,0,3
39,2,1,2:31,2851,1,10,YKW,40,"Pass by Orosz, C., complete to Smallwood, D. for 10 yds. Tackle by Fulton, W..",70,2,1,YKW,60,COL,YKW,0,3
40,2,1,1:43,2803,1,10,YKW,50,"Rush by Nuck, B. for a short gain. Tackle by Bot, B..",70,2,1,YKW,50,COL,YKW,0,3
41,2,1,1:21,2781,2,10,YKW,50,"Rush by Nuck, B. for 8 yds. Tackle by Thomas, R..",70,2,1,YKW,50,COL,YKW,0,3
42,2,1,0:36,2736,3,2,COL,42,"Orosz, C. SACKED by Fuego Wozy - DE for -10 yds.",70,2,1,YKW,42,COL,YKW,0,3
43,3,1,0:05,2705,4,12,YKW,48,"Punt by Booter, A. of 52 yards. Touchback.",70,2,1,YKW,52,COL,YKW,0,3
44,3,2,15:00,2700,1,10,COL,20,"Rush by O'Connell, K. for 8 yds. Tackle by Kane, M..",70,2,1,COL,80,COL,YKW,0,3
45,3,2,14:24,2664,2,2,COL,28,"Noble, L. SACKED by Luke Chunk - LB for -7 yds.",70,2,1,COL,72,COL,YKW,0,3
46,3,2,13:50,2630,3,9,COL,21,"Rush by Tweed, B. for 8 yds. Tackle by Boggs, B..",70,2,1,COL,79,COL,YKW,0,3
47,2,2,13:21,2601,4,1,COL,29,"Punt by Kicksit, B. of 38 yards.",70,2,1,COL,71,COL,YKW,0,3
48,2,2,13:21,2601,,,,,"Returned by Garden, J. for -3 yards.",70,2,1,YKW,,COL,YKW,0,3
49,2,2,13:09,2589,1,10,YKW,30,"Rush by Nuck, B. for 5 yds. Tackle by Lewith, T..",70,2,1,YKW,70,COL,YKW,0,3
50,2,2,12:32,2552,2,5,YKW,35,"Pass by Orosz, C. to Garden, J. falls incomplete.",70,2,1,YKW,65,COL,YKW,0,3
51,2,2,12:28,2548,3,5,YKW,35,"Rush by Nuck, B. for 4 yds. Tackle by Tiernan, L..",70,2,1,YKW,65,COL,YKW,0,3
52,3,2,11:57,2517,4,1,YKW,39,"Punt by Booter, A. of 57 yards. No return.",70,2,1,YKW,61,COL,YKW,0,3
53,3,2,11:49,2509,1,10,COL,4,"Pass by Noble, L. to Hendrix, K. falls incomplete.",70,2,1,COL,96,COL,YKW,0,3
54,3,2,11:46,2506,2,10,COL,4,"Rush by Tweed, B. for 4 yds. Tackle by Cushing, K..",70,2,1,COL,96,COL,YKW,0,3
