Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Koniecpolski, S.",AZ,10,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,3,25
"Quin, A.",AZ,9,0,0,0/1,1,0,0,0,0/0/0,1,0,0,0,3,25
"Jadakiss, D.",AZ,6,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Wilf, G.",AZ,5,1,2,0/0,1,1,0,0,0/0/0,0,0,0,0,3,25
"Noble Jr., L.",AZ,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Scarlett, D.",AZ,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Crunk, T.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Kehla, Z.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Masters, S.",AZ,2,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Miller, P.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"QuakStak, D.",NY,11,1,0,0/0,2,0,0,0,0/0/0,0,0,0,0,3,25
"Kirkby, T.",NY,10,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Roberts, B.",NY,9,0,0,1/1,0,0,0,0,0/0/0,1,0,0,0,3,25
"Winchester, H.",NY,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Banks, J.",NY,7,0,0,0/1,2,1,0,0,0/0/0,1,0,0,0,3,25
"Kearse, J.",NY,6,3,0,1/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Ocewilder, S.",NY,5,3,0,1/1,0,0,0,0,0/0/0,1,0,0,0,3,25
"Thumper, B.",NY,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Andrews, J.",NY,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"McGullager, T.",NY,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"McTackle, R.",NY,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
