Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Andrews, H.",SAR,9,0,1,0,0,0,0,0,0,0,1,0,2,25
"Goku, S.",SAR,8,2,0,0,0,0,0,0,0,0,1,0,2,25
"Adams, X.",SAR,7,0,0,1,0,0,0,0,0,0,1,0,2,25
"Mango-Panda, H.",SAR,7,0,0,0,0,0,0,0,0,0,1,0,2,25
"Dillmiballs, F.",SAR,5,0,0,0,0,0,0,0,0,0,1,0,2,25
"Edd, B.",SAR,5,1,1,0,0,0,0,0,0,0,1,0,2,25
"Nkiah, J.",SAR,5,0,0,1,0,0,0,0,0,0,1,0,2,25
"Beat, N.",SAR,4,0,1,0,0,0,0,0,0,0,1,0,2,25
"Clemente, C.",SAR,4,0,0,1,1,0,0,0,0,0,1,0,2,25
"Karpaasi, M.",SAR,3,0,0,0,0,0,0,0,0,0,1,0,2,25
"Heights, A.",SAR,2,1,0,0,0,0,0,0,0,0,1,0,2,25
"Back, R.",SAR,0,0,0,0,0,0,0,0,0,0,1,0,2,25
"Schell, A.",BER,9,2,0,0,0,0,0,0,0,0,1,0,2,25
"McCringleberry, H.",BER,8,0,0,0,0,0,0,0,0,0,1,0,2,25
"Jones, S.",BER,7,0,0,1,0,0,0,0,0,0,1,0,2,25
"Krause, M.",BER,3,0,0,0,0,0,0,0,0,0,1,0,2,25
"Vassallo, S.",BER,3,1,1,0,0,0,0,0,0,0,1,0,2,25
"Blanco, B.",BER,2,0,0,0,0,0,0,0,0,0,1,0,2,25
"Richards, E.",BER,2,0,1,1,1,0,0,0,0,0,1,0,2,25
"Miller II, C.",BER,1,0,0,0,0,0,0,0,0,0,1,0,2,25
"Quinn, A.",BER,1,0,0,3,0,0,0,0,0,0,1,0,2,25
"Steel, H.",BER,1,1,0,0,0,0,0,0,0,0,1,0,2,25
"VonPebbles, M.",BER,1,0,0,0,0,0,0,0,0,0,1,0,2,25
