Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Jeremy, R.",BAL,1,15,2,0,8,23
"Annastesia, N.",BAL,1,5,0,0,8,23
"Hole, M.",BAL,1,15,0,0,8,23
"Kennedy, D.",BAL,1,3,0,0,8,23
"Riley, C.",BAL,1,5,0,0,8,23
"Diggler, D.",BAL,0,0,3,0,8,23
"Dolls, B.",BAL,0,0,3,0,8,23
"Star, L.",BAL,0,0,3,0,8,23
"Steele, R.",BAL,0,0,2,0,8,23
"Skuff, R.",BAL,0,0,1,0,8,23
"Williams, D.",BAL,0,0,1,0,8,23
"Hood, T.",SJS,2,25,0,0,8,23
"Chestnut III, W.",SJS,1,15,0,0,8,23
"Lee, B.",SJS,0,0,7,0,8,23
"Pest, T.",SJS,0,0,7,0,8,23
"Pancake, P.",SJS,0,0,4,2,8,23
"Bot, B.",SJS,0,0,4,0,8,23
"Johnson, R.",SJS,0,0,3,0,8,23
"Irving, J.",SJS,0,0,2,0,8,23
"Lackson, J.",SJS,0,0,1,0,8,23
