Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Robotman, D.",AZ,1,5,3,0,1,10
"Mackworthy, R.",AZ,1,5,2,1,1,10
"Robotman, A.",AZ,0,0,7,1,1,10
"Robotman, B.",AZ,0,0,6,0,1,10
"Crindy, B.",AZ,0,0,3,0,1,10
"Robotman, C.",AZ,0,0,3,0,1,10
"Robotman, E.",AZ,0,0,3,0,1,10
"Knuckler, B.",COL,1,5,5,0,1,10
"Bastard, F.",COL,1,5,2,0,1,10
"Aaron, D.",COL,1,5,0,0,1,10
"Kamaka, E.",COL,1,5,0,0,1,10
"Windchesthair, A.",COL,0,0,5,0,1,10
"Vibrations, F.",COL,0,0,2,0,1,10
"Chipmunk, A.",COL,0,0,1,0,1,10
"Grau, M.",COL,0,0,1,0,1,10
