Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hayes, R.",PHI,1,10,8,0,13,13
"Tyler, J.",PHI,1,5,5,1,13,13
"Strike, L.",PHI,1,5,2,0,13,13
"Brown, M.",PHI,1,10,0,0,13,13
"Hardwick, S.",PHI,1,5,0,0,13,13
"Arthur, C.",PHI,0,0,10,0,13,13
"Van Buren, M.",PHI,0,0,7,0,13,13
"Fillmore, M.",PHI,0,0,4,0,13,13
"Swift, T.",NO,1,10,3,0,13,13
"Danger, H.",NO,1,5,1,0,13,13
"Spais, B.",NO,1,5,1,0,13,13
"Halvorsen, T.",NO,1,5,0,0,13,13
"Harris, B.",NO,1,10,0,0,13,13
"Marchand, J.",NO,1,13,0,0,13,13
"Sackless, S.",NO,0,0,8,0,13,13
"Sno, F.",NO,0,0,5,1,13,13
"Watyumaidmedu, L.",NO,0,0,2,0,13,13
"Belongwithme, H.",NO,0,0,1,0,13,13
