Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Felix, L.",PHI,5,0,0,3,0,0,0,0,0,0,0,0,13,13
"Garnett, L.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,13,13
"Becker, K.",PHI,4,0,0,2,0,0,0,0,0,0,0,0,13,13
"Dwyer, J.",PHI,4,0,1,0,0,0,0,0,0,0,0,0,13,13
"Cox III, J.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,13,13
"Weathers III, B.",PHI,3,2,1,0,0,0,0,0,0,0,0,0,13,13
"Smyles, L.",PHI,2,0,1,0,0,0,0,0,0,0,0,0,13,13
"Steele, C.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,13,13
"Towers, J.",PHI,2,0,0,2,2,0,0,0,0,0,0,0,13,13
"Brown, M.",PHI,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"Strike, L.",PHI,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"Ramsey Jr., G.",NO,11,0,0,1,1,0,0,0,0,0,0,0,13,13
"Keita, T.",NO,10,1,0,1,0,0,0,0,0,0,0,0,13,13
"Marchand, J.",NO,10,0,0,1,0,0,0,0,0,0,0,0,13,13
"Rax, L.",NO,9,0,1,0,0,0,0,0,0,0,0,0,13,13
"O'Sullivan, J.",NO,8,1,1,0,0,0,0,0,0,0,0,0,13,13
"Beau-Boucher, B.",NO,6,0,0,0,0,0,0,0,0,0,0,0,13,13
"Harrison, W.",NO,6,0,0,0,0,0,0,0,0,0,0,0,13,13
"Kuusela, G.",NO,4,1,0,0,0,0,0,0,0,0,0,0,13,13
"Harris, B.",NO,3,2,0,0,0,0,0,0,0,0,0,0,13,13
"Schneider, D.",NO,3,0,0,1,0,0,0,0,0,0,0,0,13,13
"Townsend, F.",NO,2,0,0,0,0,0,0,0,0,0,0,0,13,13
