Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Fisher, G.",SJS,9,0,1,0/0,1,1,0,0,0/0/0,0,0,0,0,11,25
"Hilliard, R.",SJS,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,11,25
"Lanier, B.",SJS,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"PickSix, H.",SJS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Vaughne, R.",SJS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Brackenridge, T.",SJS,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Cloudera, Y.",SJS,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Bass, L.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Crowder, R.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Stein, P.",SJS,2,0,1,0/0,1,1,0,0,0/0/0,0,0,0,0,11,25
"Allen, O.",SJS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Biggums, T.",OCO,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Joestar, J.",OCO,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Jones, D.",OCO,7,1,0,0/0,4,0,0,0,0/0/0,0,0,0,0,11,25
"Bob, B.",OCO,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Vegeta, P.",OCO,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Eagle, R.",OCO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Abernathy, K.",OCO,3,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,11,25
"Beerus, L.",OCO,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Tank, G.",OCO,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Deck, I.",OCO,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
