Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Robotman, A.",AZ,1,15,6,0,6,13
"Robotman, B.",AZ,1,10,3,0,6,13
"Robertson, A.",AZ,1,5,0,0,6,13
"Robotman, D.",AZ,0,0,6,0,6,13
"Crindy, B.",AZ,0,0,4,0,6,13
"Moore, S.",AZ,0,0,4,0,6,13
"Robotman, C.",AZ,0,0,2,0,6,13
"Shady, S.",AZ,0,0,1,0,6,13
"Robotman, E.",AZ,0,0,0,1,6,13
"Dumchester, L.",OCO,2,15,2,0,6,13
"Zephyrous, S.",OCO,1,10,1,0,6,13
"Bagwell, N.",OCO,1,15,0,0,6,13
"Bly Jr., A.",OCO,1,5,0,0,6,13
"Salami, T.",OCO,1,5,0,0,6,13
"Minchester, M.",OCO,0,0,6,0,6,13
"Tim, T.",OCO,0,0,6,0,6,13
"Manchester, M.",OCO,0,0,5,0,6,13
"Bumchester, A.",OCO,0,0,4,0,6,13
"Adams, R.",OCO,0,0,2,0,6,13
"McPoyal, G.",OCO,0,0,2,0,6,13
