Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Grey, S.",BAL,2,10,3,0,12,15
"Steele, R.",BAL,1,10,3,0,12,15
"Asipi III, A.",BAL,1,5,0,0,12,15
"Oats, S.",BAL,1,10,0,0,12,15
"Jeremy, R.",BAL,0,0,6,0,12,15
"Diggler, D.",BAL,0,0,4,0,12,15
"Star, L.",BAL,0,0,2,1,12,15
"L'Alto, V.",BAL,0,0,2,0,12,15
"Brown, M.",BAL,0,0,1,0,12,15
"Harp, D.",BAL,0,0,1,0,12,15
"Poopsie, D.",SJS,2,10,0,0,12,15
"Jahelpme, H.",SJS,1,15,3,0,12,15
"Justice, T.",SJS,1,5,0,0,12,15
"Orosz, C.",SJS,1,15,0,0,12,15
"Tuck, J.",SJS,1,5,0,0,12,15
"McKoutchie, M.",SJS,0,0,4,0,12,15
"Davenport, C.",SJS,0,0,2,0,12,15
"Probincrux III, D.",SJS,0,0,2,0,12,15
"Rucker, F.",SJS,0,0,1,2,12,15
"Wright, D.",SJS,0,0,1,0,12,15
