Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Dookmarriot, L.",YKW,5,0,0,1,0,0,0,0,0,0,0,0,6,24
"Snuggles, J.",YKW,5,0,0,2,0,0,0,0,0,0,0,0,6,24
"Virtanen, M.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,6,24
"Hellzapoppin, J.",YKW,4,0,1,0,0,0,0,0,0,0,0,0,6,24
"Valdyr, M.",YKW,4,0,0,2,0,0,0,0,0,0,0,0,6,24
"Alexander, N.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,6,24
"Kroustis, G.",YKW,3,0,2,0,0,0,0,0,0,0,0,0,6,24
"Money, P.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,6,24
"Leonard, M.",YKW,2,0,0,1,0,0,0,0,0,0,0,0,6,24
"Quaid, D.",YKW,2,0,0,2,1,0,0,0,0,0,0,0,6,24
"Cho, J.",YKW,1,0,1,0,0,0,0,0,0,0,0,0,6,24
"Quin, A.",AZ,14,0,0,0,0,0,0,0,0,0,0,0,6,24
"Wilf, G.",AZ,11,0,1,0,0,0,0,0,0,0,0,0,6,24
"Koniecpolski, S.",AZ,8,0,0,0,0,0,0,0,0,0,0,0,6,24
"Blanco, B.",AZ,7,0,0,0,0,0,0,0,0,0,0,0,6,24
"Jadakiss, D.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,6,24
"Masters, S.",AZ,3,1,0,0,0,0,0,0,0,0,0,0,6,24
"Miller, P.",AZ,3,0,1,0,0,0,0,0,0,0,0,0,6,24
"Kehla, Z.",AZ,2,0,0,1,1,0,0,0,0,0,0,0,6,24
"Miller II, C.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,6,24
"Ryeu, S.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,6,24
"Scarlett, D.",AZ,2,0,0,1,0,0,0,0,0,0,0,0,6,24
