Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Mushing, M.",YKW,1,5,6,0,8,21
"Drake, O.",YKW,1,4,1,0,8,21
"Lejune, L.",YKW,1,5,0,0,8,21
"Selich, A.",YKW,1,5,0,0,8,21
"Amper, T.",YKW,0,0,3,0,8,21
"Hanyadi, M.",YKW,0,0,3,0,8,21
"Pooky, S.",YKW,0,0,3,0,8,21
"Rchonsucks, A.",YKW,0,0,1,1,8,21
"Bigby, L.",OCO,1,5,4,0,8,21
"Johns, A.",OCO,1,5,4,0,8,21
"Wokkenfuss, G.",OCO,1,15,3,0,8,21
"Harrison, H.",OCO,1,15,2,1,8,21
"Blaze, J.",OCO,1,15,2,0,8,21
"Banks II, D.",OCO,1,5,0,0,8,21
"Lazer-Eyes, G.",OCO,1,5,0,0,8,21
"Iridian, G.",OCO,0,0,3,0,8,21
"Pak, Y.",OCO,0,0,2,0,8,21
"Sarvepally, S.",OCO,0,0,0,1,8,21
