Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Cox, P.",YKW,1,5,0,0,4,14
"Foster, W.",YKW,1,7,0,0,4,14
"Skinner, Z.",YKW,1,5,0,0,4,14
"Rchon, A.",YKW,0,0,8,0,4,14
"Amper, T.",YKW,0,0,6,0,4,14
"Pooky, S.",YKW,0,0,4,0,4,14
"Mushing, M.",YKW,0,0,3,0,4,14
"Ones, B.",YKW,0,0,3,0,4,14
"Ebris, D.",AZ,1,6,0,1,4,14
"Hardwick, S.",AZ,1,10,0,0,4,14
"Springfield, J.",AZ,1,5,0,0,4,14
"Aste, W.",AZ,0,0,8,0,4,14
"Arbage, G.",AZ,0,0,4,1,4,14
"Unk, J.",AZ,0,0,3,2,4,14
"Rash, T.",AZ,0,0,3,1,4,14
"Goomba, M.",AZ,0,0,3,0,4,14
"Shady, S.",AZ,0,0,2,0,4,14
"Rudd, E.",AZ,0,0,1,0,4,14
"Moore, S.",AZ,0,0,0,1,4,14
