Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Robotman, B.",AZ,1,5,8,0,8,12
"Asipi III, A.",AZ,1,5,2,0,8,12
"Crindy, B.",AZ,1,5,2,0,8,12
"Robotman, E.",AZ,1,5,2,0,8,12
"Shady, S.",AZ,1,11,0,0,8,12
"Robotman, A.",AZ,0,0,8,0,8,12
"Robotman, C.",AZ,0,0,5,0,8,12
"Robotman, D.",AZ,0,0,4,0,8,12
"Moore, S.",AZ,0,0,1,1,8,12
"Amper, T.",YKW,1,5,1,0,8,12
"Chambers III, C.",YKW,1,5,0,0,8,12
"Parker, J.",YKW,1,10,0,0,8,12
"Pooky, S.",YKW,1,10,0,0,8,12
"Woodham, A.",YKW,1,5,0,0,8,12
"Pitcher, A.",YKW,0,0,3,0,8,12
"McPoyal, G.",YKW,0,0,2,0,8,12
"Mushing, M.",YKW,0,0,2,0,8,12
"Rchon, A.",YKW,0,0,1,1,8,12
"Wizardry, D.",YKW,0,0,1,0,8,12
"Ones, B.",YKW,0,0,1,0,8,12
