Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Bode, Q.",NO,11,0,1,1,0,0,0,0,0,0,0,0,5,19
"Andrews, J.",NO,8,0,0,2,0,0,0,0,0,0,0,0,5,19
"Ridley, X.",NO,8,0,0,0,0,0,0,0,0,0,0,0,5,19
"Slothface, J.",NO,7,0,0,0,0,0,0,0,0,0,0,0,5,19
"Swift, T.",NO,5,0,1,0,0,0,0,0,0,0,0,0,5,19
"Faux, B.",NO,4,0,2,0,0,0,0,0,0,0,0,0,5,19
"Ironside, B.",NO,4,0,1,0,0,0,0,0,0,0,0,0,5,19
"Rector, D.",NO,4,0,0,0,0,0,0,0,0,0,0,0,5,19
"Arianlacher, M.",NO,3,1,1,0,0,0,0,0,0,0,0,0,5,19
"Taylor, D.",NO,3,0,0,3,2,0,0,0,0,0,0,0,5,19
"Selich, A.",YKW,11,0,0,1,0,0,0,0,0,0,0,0,5,19
"Grithead, D.",YKW,10,0,0,0,0,0,0,0,0,0,0,0,5,19
"Uchiha, L.",YKW,7,0,1,0,0,0,0,0,0,0,0,0,5,19
"Lewis, L.",YKW,6,0,0,0,0,0,0,0,0,0,0,0,5,19
"Kearse, J.",YKW,5,0,1,0,0,0,0,0,0,0,0,0,5,19
"Alexander, N.",YKW,4,1,0,0,0,0,0,0,0,0,0,0,5,19
"Virtanen, M.",YKW,4,3,0,0,0,0,0,0,0,0,0,0,5,19
"Kroustis, G.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,5,19
"Leonard, M.",YKW,3,0,0,3,0,0,0,0,0,0,0,0,5,19
"Smyles, L.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,5,19
"Snuggles, J.",YKW,2,0,0,3,1,0,0,0,0,0,0,0,5,19
