Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Drake, J.",COL,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Sly, G.",COL,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"de Pengu, A.",COL,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Murder-Moose, M.",COL,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Smoothie, E.",COL,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Blackstone, I.",COL,5,3,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Parker, P.",COL,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Scott, R.",COL,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Sanchez, I.",COL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Purchase, L.",COL,2,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,10,25
"Ruschmann, A.",COL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Richards, E.",BER,11,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"McCringleberry, H.",BER,9,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Jones, S.",BER,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Schell, A.",BER,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Miller II, C.",BER,4,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Blanco, B.",BER,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Krause, M.",BER,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,10,25
"Steel, H.",BER,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Vassallo, S.",BER,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
