Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Wright Jr, G.",OCO,2,10,1,0,8,1
"Krimlaw, A.",OCO,2,15,0,0,8,1
"Clegane, G.",OCO,1,9,6,1,8,1
"Bigboy5, Z.",OCO,1,5,4,0,8,1
"Devitt, R.",OCO,1,5,0,0,8,1
"Petrakis, A.",OCO,1,5,0,0,8,1
"Winchester, A.",OCO,0,0,8,0,8,1
"Hamilton, C.",OCO,0,0,4,0,8,1
"Boyd, M.",OCO,0,0,3,0,8,1
"Wright, O.",OCO,0,0,1,1,8,1
"Davidson, J.",OCO,0,0,1,0,8,1
"Robicheaux, D.",SJS,1,5,2,1,8,1
"Bottles, B.",SJS,1,5,1,0,8,1
"Canton, J.",SJS,1,5,0,0,8,1
"Christ, J.",SJS,1,5,0,0,8,1
"Mademe, R.",SJS,1,10,0,0,8,1
"Shoate, T.",SJS,1,5,0,0,8,1
"Longshaw, B.",SJS,0,0,6,1,8,1
"Tebow, T.",SJS,0,0,3,1,8,1
"MacManus, C.",SJS,0,0,3,0,8,1
"Bowers Jr, V.",SJS,0,0,1,0,8,1
"Wiley, D.",SJS,0,0,1,0,8,1
"Bigboy8, Z.",SJS,0,0,0,2,8,1
