Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Torenson, S.",CHI,1,10,2,0,2,16
"Leaver, C.",CHI,0,0,6,0,2,16
"Harp, D.",CHI,0,0,5,0,2,16
"Eat, M.",CHI,0,0,4,0,2,16
"Lood, B.",CHI,0,0,3,0,2,16
"Utchers, B.",CHI,0,0,3,0,2,16
"Laughter, S.",CHI,0,0,2,1,2,16
"Danielsson, A.",CHI,0,0,1,0,2,16
"Alexander, N.",YKW,1,3,0,0,2,16
"Skinner, Z.",YKW,1,5,0,0,2,16
"Rchonsucks, A.",YKW,0,0,4,0,2,16
"Ones, B.",YKW,0,0,3,0,2,16
"Mushing, M.",YKW,0,0,2,1,2,16
"Pooky, S.",YKW,0,0,2,0,2,16
"Amper, T.",YKW,0,0,1,0,2,16
"Canton, J.",YKW,0,0,1,0,2,16
