Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Lee, B.",SJS,1,5,3,1,2,21
"Dodggy, B.",SJS,1,5,3,0,2,21
"Johnson, R.",SJS,1,5,1,0,2,21
"Pest, T.",SJS,0,0,6,2,2,21
"Pancake, P.",SJS,0,0,3,0,2,21
"Tyerucker, Q.",SJS,0,0,1,1,2,21
"Bot, B.",SJS,0,0,1,0,2,21
"McDavid, L.",SJS,0,0,1,0,2,21
"Ulysses, B.",NO,1,15,6,0,2,21
"Andrews, J.",NO,1,5,0,0,2,21
"Tu'inukuafe, B.",NO,1,15,0,0,2,21
"Rubbe, G.",NO,0,0,8,0,2,21
"Room, W.",NO,0,0,7,1,2,21
"Brew, S.",NO,0,0,6,0,2,21
"Ofyourlove, S.",NO,0,0,4,0,2,21
"Toriki, M.",NO,0,0,3,0,2,21
"McCormick, A.",NO,0,0,2,0,2,21
