Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Fieri, D.",PHI,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Roes, S.",PHI,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Zelos, J.",PHI,6,0,0,0/0,1,1,0,1,0/0/0,0,0,0,0,4,26
"Rose, T.",PHI,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"DeSoto, J.",PHI,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,4,26
"Dookmarriot, L.",PHI,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,26
"Haywood, H.",PHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Hoffman, J.",PHI,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,26
"Goodman, G.",PHI,3,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,4,26
"Wrecks, T.",PHI,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Blanco, B.",BER,10,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Lenkins, J.",BER,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Schell, A.",BER,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"McCringleberry, H.",BER,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"McMullet, B.",BER,5,4,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Miller II, C.",BER,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Quinn, A.",BER,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Steel, H.",BER,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Jones, S.",BER,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Krause, M.",BER,2,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,4,26
"VonPebbles, M.",BER,1,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,4,26
