Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Spais, B.",NO,2,11,1,1,2,16
"Belongwithme, H.",NO,1,5,10,0,2,16
"Bode, Q.",NO,1,15,0,0,2,16
"Gump, F.",NO,1,10,0,0,2,16
"Williams VII, S.",NO,1,5,0,0,2,16
"Sno, F.",NO,0,0,7,0,2,16
"Watyumaidmedu, L.",NO,0,0,6,0,2,16
"Rudd, E.",NO,0,0,4,0,2,16
"Swift, T.",NO,0,0,3,0,2,16
"Sackless, S.",NO,0,0,1,0,2,16
"Willis, T.",SJS,1,5,6,0,2,16
"Paracomida, G.",SJS,0,0,3,0,2,16
"Wright, D.",SJS,0,0,3,0,2,16
"Johnson, R.",SJS,0,0,2,0,2,16
"Davenport, C.",SJS,0,0,1,0,2,16
