Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Gordon, R.",YKW,1,5,0,0,9,20
"Hanyadi, M.",YKW,1,5,0,0,9,20
"Helanen, T.",YKW,1,15,0,0,9,20
"Mushing, M.",YKW,0,0,5,0,9,20
"Rchonsucks, A.",YKW,0,0,3,1,9,20
"Ones, B.",YKW,0,0,3,0,9,20
"Amper, T.",YKW,0,0,2,0,9,20
"Pooky, S.",YKW,0,0,1,1,9,20
"Drake, O.",YKW,0,0,0,1,9,20
"Steele, R.",BAL,1,10,3,0,9,20
"Jeremy, R.",BAL,1,5,2,0,9,20
"Landers, B.",BAL,1,5,0,0,9,20
"Maddox, E.",BAL,1,15,0,0,9,20
"Diggler, D.",BAL,0,0,3,1,9,20
"Grey, S.",BAL,0,0,3,0,9,20
"Star, L.",BAL,0,0,1,0,9,20
