Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Van Buren, M.",PHI,1,5,3,0,1,7
"Arthur, C.",PHI,1,5,2,0,1,7
"Filmore, M.",PHI,1,10,1,1,1,7
"King, G.",PHI,1,5,0,0,1,7
"Tyler, J.",PHI,0,0,7,0,1,7
"Hayes, R.",PHI,0,0,4,0,1,7
"Bush, C.",PHI,0,0,0,1,1,7
"DiMirio, P.",PHI,0,0,0,1,1,7
"Kroetch, D.",PHI,0,0,0,1,1,7
"Portman, N.",OCO,1,10,4,0,1,7
"Enchant, E.",OCO,1,5,0,0,1,7
"Ridley, D.",OCO,0,0,6,1,1,7
"Clarke, E.",OCO,0,0,6,0,1,7
"Fisher, C.",OCO,0,0,5,0,1,7
"Jones, F.",OCO,0,0,3,1,1,7
"Burnsman, E.",OCO,0,0,1,1,1,7
