Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Doo, S.",HON,1,5,4,1,11,22
"Dinkley, V.",HON,0,0,4,0,11,22
"Jones, F.",HON,0,0,2,1,11,22
"Rogers, S.",HON,0,0,2,0,11,22
"Ruff, R.",HON,0,0,1,0,11,22
"Blake, D.",HON,0,0,0,1,11,22
"Lee, B.",SJS,2,30,4,1,11,22
"Johnson, R.",SJS,1,5,4,0,11,22
"Bot, B.",SJS,1,15,3,0,11,22
"Pancake, P.",SJS,1,5,3,0,11,22
"Drake, O.",SJS,1,5,0,0,11,22
"Pest, T.",SJS,0,0,5,0,11,22
"Cardrissian, R.",SJS,0,0,4,0,11,22
"McDavid, L.",SJS,0,0,3,0,11,22
"Dodggy, B.",SJS,0,0,2,0,11,22
