Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Grithead, D.",OCO,8,0,0,1,0,0,0,0,0,0,0,0,10,13
"Brown, M.",OCO,7,0,1,1,0,0,0,0,0,0,0,0,10,13
"Broxton, J.",OCO,7,0,0,2,0,0,0,0,0,0,0,0,10,13
"Bly Jr., A.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,10,13
"Ramero, R.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,10,13
"Bagwell, N.",OCO,5,0,1,0,0,0,0,0,0,0,0,0,10,13
"Spector, M.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,10,13
"Rice, J.",OCO,3,0,0,1,0,0,0,0,0,0,0,0,10,13
"Salami, T.",OCO,3,1,0,0,0,0,0,0,0,0,0,0,10,13
"Sierra, R.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,10,13
"Towers, J.",PHI,9,0,0,0,0,0,0,0,0,0,0,0,10,13
"Cox III, J.",PHI,8,0,0,1,1,0,0,0,0,0,0,0,10,13
"Kalilmoku, I.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,10,13
"Becker, K.",PHI,5,0,1,0,0,0,0,0,0,0,0,0,10,13
"Steele, C.",PHI,5,0,0,4,0,0,0,0,0,0,0,0,10,13
"Weathers III, B.",PHI,5,0,0,0,0,0,0,1,1,0,0,0,10,13
"Felix, L.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,10,13
"Garnett, L.",PHI,3,0,0,5,0,0,0,0,0,0,0,0,10,13
"Smyles, L.",PHI,3,1,0,0,0,0,0,0,0,0,0,0,10,13
