Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tim, T.",OCO,2,10,2,0,10,13
"Salami, T.",OCO,1,5,0,0,10,13
"Manchester, M.",OCO,0,0,5,0,10,13
"Minchester, M.",OCO,0,0,4,0,10,13
"Bumchester, A.",OCO,0,0,3,0,10,13
"McPoyal, G.",OCO,0,0,3,0,10,13
"Adams, R.",OCO,0,0,1,0,10,13
"Dumchester, L.",OCO,0,0,1,0,10,13
"Strike, L.",PHI,3,30,1,0,10,13
"Tyler, J.",PHI,1,5,5,0,10,13
"Hayes, R.",PHI,1,5,2,0,10,13
"Becker, K.",PHI,1,10,0,0,10,13
"Dwyer, J.",PHI,1,15,0,0,10,13
"Kalilmoku, I.",PHI,1,5,0,0,10,13
"Saul, C.",PHI,1,7,0,0,10,13
"Arthur, C.",PHI,0,0,4,1,10,13
"Fillmore, M.",PHI,0,0,4,0,10,13
"Van Buren, M.",PHI,0,0,4,0,10,13
