Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Cardrissian, R.",SJS,1,15,3,0,11,24
"Bot, B.",SJS,1,15,1,0,11,24
"Allen, O.",SJS,1,10,0,0,11,24
"Chestnut III, W.",SJS,1,15,0,0,11,24
"Cloudera, Y.",SJS,1,5,0,0,11,24
"Hood, T.",SJS,1,5,0,0,11,24
"McDavid, L.",SJS,0,0,7,0,11,24
"Lee, B.",SJS,0,0,5,1,11,24
"Johnson, R.",SJS,0,0,5,0,11,24
"Pest, T.",SJS,0,0,5,0,11,24
"Pancake, P.",SJS,0,0,3,1,11,24
"Magic, M.",COL,2,15,5,0,11,24
"Guard, L.",COL,1,5,5,0,11,24
"Bumper, T.",COL,1,5,0,0,11,24
"Gilbert, R.",COL,1,5,0,0,11,24
"Guard, R.",COL,0,0,5,0,11,24
"Centre, S.",COL,0,0,4,0,11,24
"Sauce, E.",COL,0,0,3,0,11,24
"Thruster, D.",COL,0,0,2,1,11,24
"Owens, A.",COL,0,0,1,0,11,24
