Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Utterstruzen, T.",SAR,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,26
"Clemente, C.",SAR,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"De Ville, D.",SAR,6,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,4,26
"Mango-Panda, H.",SAR,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Beat, N.",SAR,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Goku, S.",SAR,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Nkiah, J.",SAR,4,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Patterson, P.",SAR,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Dillmiballs, F.",SAR,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Andrews, H.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Heights, A.",SAR,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Karpaasi, M.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Domine, J.",CHI,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Blackfyre, D.",CHI,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Hockhertz, M.",CHI,6,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,4,26
"MacAndrew, H.",CHI,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Oles JR, T.",CHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Shields, T.",CHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Brooks, D.",CHI,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Firestorm-Fjord, O.",CHI,3,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,4,26
"Hayes, V.",CHI,3,0,1,1/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Eller, A.",CHI,2,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Smirh, J.",CHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,26
"Bayley Jr., B.",CHI,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,4,26
