Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Stone, W.",LV,10,0,0,1,0,0,0,0,0,0,0,0,9,5
"Flimjollywop, S.",LV,6,0,0,0,0,0,0,0,0,0,0,0,9,5
"Oakes, B.",LV,6,0,0,0,0,0,0,0,0,0,0,0,9,5
"Stropko, B.",LV,6,0,0,0,0,0,0,0,0,0,0,0,9,5
"Shoate, T.",LV,5,0,0,2,0,0,0,0,0,0,0,0,9,5
"Brown, I.",LV,4,0,0,0,0,0,0,0,0,0,0,0,9,5
"Maddox, S.",LV,4,0,0,0,0,0,0,0,0,0,0,0,9,5
"Saginaw, A.",LV,3,0,0,0,0,0,0,0,0,0,0,0,9,5
"Washington, L.",LV,3,0,0,1,0,0,0,0,0,0,0,0,9,5
"Brister, T.",LV,2,0,0,2,0,0,0,0,0,0,0,0,9,5
"Fletcher, G.",BAL,11,0,0,0,0,0,0,0,0,0,0,0,9,5
"Broadway, E.",BAL,7,0,1,1,0,0,0,0,0,0,0,0,9,5
"Harrison, S.",BAL,7,2,0,0,0,0,0,0,0,0,0,0,9,5
"Turner, D.",BAL,6,0,0,2,1,0,1,0,0,0,0,0,9,5
"Kyubee, S.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,9,5
"Valentine, V.",BAL,5,0,1,1,0,0,0,0,0,0,0,0,9,5
"Delacour, A.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,9,5
"Andres, J.",BAL,1,0,1,0,0,0,0,0,0,0,0,0,9,5
"Hendrix, K.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,9,5
"Metas, B.",BAL,1,0,1,0,0,0,0,0,0,0,0,0,9,5
