Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Winchester, A.",OCO,9,0,1,2,0,0,0,0,0,0,0,0,7,5
"Verns, D.",OCO,7,0,0,1,0,0,0,0,0,0,0,0,7,5
"Bavitz, I.",OCO,6,0,2,0,0,0,0,0,0,0,0,0,7,5
"O'Sullivan, J.",OCO,5,0,0,0,0,0,0,0,0,0,0,0,7,5
"Spector, M.",OCO,5,0,0,2,0,0,0,0,0,0,0,0,7,5
"Atwell, T.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,7,5
"King, J.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,7,5
"Sierra, R.",OCO,4,0,2,0,0,0,0,0,0,0,0,0,7,5
"Cox, V.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,7,5
"Wright Jr, G.",OCO,2,0,1,0,0,0,0,0,0,0,0,0,7,5
"Clegane, G.",OCO,1,0,1,0,0,0,0,0,0,0,0,0,7,5
"Marmeladov, V.",PHI,7,0,0,0,0,0,0,0,0,0,0,0,7,5
"Hackett, A.",PHI,6,0,1,0,0,0,0,0,0,0,0,0,7,5
"Hendrix, M.",PHI,6,0,1,2,0,0,0,0,0,0,0,0,7,5
"Cushing, K.",PHI,5,0,0,1,0,0,0,0,0,0,0,0,7,5
"Lee, J.",PHI,5,0,0,2,0,0,0,0,0,0,0,0,7,5
"Kamaka, E.",PHI,4,0,2,0,0,1,0,0,0,0,0,0,7,5
"King, G.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,7,5
"Oles, T.",PHI,2,0,0,2,0,0,0,0,0,0,0,0,7,5
"Bot, B.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,7,5
"Davidson, D.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,7,5
"Flock, R.",PHI,1,0,0,1,0,0,0,0,0,0,0,0,7,5
