Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Westfield, B.",OCO,2,7,0,0,7,5
"Phelps, R.",OCO,1,4,0,0,7,5
"Kentucky, D.",OCO,0,0,5,2,7,5
"O'Sullivan, S.",OCO,0,0,5,0,7,5
"Johnny-Walker, J.",OCO,0,0,4,2,7,5
"Jamison, J.",OCO,0,0,4,0,7,5
"Beam, J.",OCO,0,0,3,0,7,5
"Makers, M.",OCO,0,0,3,0,7,5
"Petrakis, A.",OCO,0,0,1,0,7,5
"Yates, J.",OCO,0,0,1,0,7,5
"DiMirio, P.",PHI,1,5,3,0,7,5
"Arthur, C.",PHI,1,5,1,0,7,5
"Garden, J.",PHI,1,5,0,0,7,5
"Kamaka, E.",PHI,1,5,0,0,7,5
"Lee, J.",PHI,1,15,0,0,7,5
"Oles, T.",PHI,1,5,0,0,7,5
"Rove, C.",PHI,1,5,0,0,7,5
"Hayes, R.",PHI,0,0,6,1,7,5
"Tyler, J.",PHI,0,0,5,0,7,5
"Van Buren, M.",PHI,0,0,5,0,7,5
"Filmore, M.",PHI,0,0,1,3,7,5
"Kroetch, D.",PHI,0,0,0,1,7,5
