Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Boggs, B.",COL,8,0,0,1,0,0,0,0,0,0,0,0,8,5
"Saint, J.",COL,6,0,2,0,0,0,0,0,0,0,0,0,8,5
"Novel, L.",COL,5,0,0,0,0,0,0,0,0,0,0,0,8,5
"Ishigawa, H.",COL,4,0,0,1,0,0,0,0,0,0,0,0,8,5
"Sandoval, R.",COL,4,1,0,0,0,0,0,0,0,0,0,0,8,5
"Bly Jr., A.",COL,3,0,0,2,1,0,0,0,0,0,0,0,8,5
"Erikson, V.",COL,3,0,0,0,0,0,0,0,0,0,0,0,8,5
"Krimlaw, A.",COL,3,0,0,0,0,0,0,0,0,0,0,0,8,5
"Tillman, M.",COL,3,0,0,1,0,0,0,0,0,0,0,0,8,5
"Gustavsson, E.",COL,1,0,1,0,0,0,0,0,0,0,0,0,8,5
"Pierce, L.",COL,1,0,0,0,0,0,0,0,0,0,0,0,8,5
"Vibrations, F.",COL,0,0,0,0,0,0,0,0,0,0,0,0,8,5
"Waiters, A.",AZ,11,1,1,0,0,0,0,0,0,0,0,0,8,5
"Hayden, A.",AZ,10,0,1,0,0,0,0,0,0,0,0,0,8,5
"Ernston, H.",AZ,8,1,1,2,0,0,0,0,0,0,0,0,8,5
"Goodson, N.",AZ,8,0,1,1,1,0,0,0,0,0,0,0,8,5
"Davis, A.",AZ,5,0,0,1,1,0,0,0,0,0,0,0,8,5
"Zhang, S.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,8,5
"Asipi, A.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,8,5
"Floggity, J.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,8,5
"Fulton, W.",AZ,3,0,0,1,0,0,0,0,0,0,0,0,8,5
"Ramrio, M.",AZ,1,0,1,0,0,0,0,0,0,0,0,0,8,5
