Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"PickSix, H.",SJS,8,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,13,25
"Lanier, B.",SJS,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Hilliard, R.",SJS,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Bass, L.",SJS,5,1,0,1/1,0,0,0,0,0/0/0,1,0,0,0,13,25
"Fisher, G.",SJS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Stein, P.",SJS,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Brackenridge, T.",SJS,4,0,0,0/0,7,0,0,0,0/0/0,0,0,0,0,13,25
"Cloudera, Y.",SJS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Crowder, R.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Allen, O.",SJS,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Vaughne, R.",SJS,0,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Bode, Q.",NO,13,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Light, B.",NO,11,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Hexagon, L.",NO,7,1,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Blaylock, M.",NO,5,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Rector, D.",NO,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Witten, A.",NO,5,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,13,25
"Toblerone, M.",NO,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Simwell, L.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Dissector, U.",NO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Ranger, A.",NO,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Rikiya, M.",NO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
