Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lee, J.",PHI,9,0,0,1,0,0,0,0,0,0,0,0,10,8
"Tucker, P.",PHI,6,0,0,1,0,0,0,0,0,0,0,0,10,8
"Flock, R.",PHI,4,0,0,1,0,0,0,0,0,0,0,0,10,8
"Hayden, A.",PHI,4,0,0,1,0,0,0,0,0,0,0,0,10,8
"Kyubee, S.",PHI,4,0,1,0,0,0,0,0,0,0,0,0,10,8
"Chunk, L.",PHI,3,0,0,2,0,0,0,0,0,0,0,0,10,8
"Davidson, D.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,10,8
"Bagwell, N.",PHI,2,0,1,0,0,0,0,0,0,0,0,0,10,8
"Lamoreux, F.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,10,8
"Goodson, N.",BAL,10,0,0,3,0,0,0,0,0,0,0,0,10,8
"Marmeladov, V.",BAL,10,0,0,0,0,0,0,0,0,0,0,0,10,8
"Valentine, V.",BAL,9,1,0,1,0,0,0,0,0,0,0,0,10,8
"Broadway, E.",BAL,6,0,1,0,0,0,0,0,0,0,0,0,10,8
"Delacour, A.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,10,8
"Turner, D.",BAL,5,0,0,2,0,0,0,0,0,0,0,0,10,8
"Fletcher, G.",BAL,4,0,0,1,1,0,0,0,0,0,0,0,10,8
"Hendrix, K.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,10,8
"Roenick, A.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,10,8
"Asipi Jr., A.",BAL,3,1,1,0,0,0,0,0,0,0,0,0,10,8
"Gambino, C.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,10,8
