Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Law, C.",ARI,2,10,2,0,4,3
"Tuck, J.",ARI,1,5,3,0,4,3
"Schmarchetype, A.",ARI,1,5,1,0,4,3
"Chess, C.",ARI,1,5,0,0,4,3
"Evans, D.",ARI,1,3,0,0,4,3
"Zhang, S.",ARI,1,5,0,0,4,3
"Pest, T.",ARI,0,0,4,0,4,3
"Timlin, S.",ARI,0,0,4,0,4,3
"Thomas, A.",ARI,0,0,3,1,4,3
"Pancake, P.",ARI,0,0,2,0,4,3
"Mackworthy, R.",ARI,0,0,1,1,4,3
"Crocker, B.",COL,2,20,0,0,4,3
"Newman, M.",COL,1,5,1,0,4,3
"McNoodle, M.",COL,1,5,0,0,4,3
"Pierno, N.",COL,1,15,0,0,4,3
"Skidmarks, S.",COL,1,15,0,0,4,3
"Thomas, R.",COL,1,5,0,0,4,3
"Longshaw, B.",COL,0,0,5,0,4,3
"Rodriguez, R.",COL,0,0,2,1,4,3
"Finkenlarkin, S.",COL,0,0,2,0,4,3
"Joyce, S.",COL,0,0,2,0,4,3
"Rodriguez, B.",COL,0,0,1,2,4,3
"Sandoval, A.",COL,0,0,1,1,4,3
