Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bean, S.",BAL,1,10,0,0,10,23
"Kross, C.",BAL,1,15,0,0,10,23
"Reed, A.",BAL,1,13,0,0,10,23
"Riley, C.",BAL,1,15,0,0,10,23
"Diggler, D.",BAL,0,0,7,0,10,23
"Jeremy, R.",BAL,0,0,4,1,10,23
"Dolls, B.",BAL,0,0,4,0,10,23
"Star, L.",BAL,0,0,4,0,10,23
"Lewandowski, J.",BAL,0,0,2,0,10,23
"Skuff, R.",BAL,0,0,1,0,10,23
"Steele, R.",BAL,0,0,1,0,10,23
"Beaver-Dantes, E.",AUS,2,27,3,0,10,23
"Jones, K.",AUS,2,25,1,0,10,23
"Fassingit, H.",AUS,1,5,6,0,10,23
"Mendonca, M.",AUS,1,9,2,0,10,23
"Okura, T.",AUS,1,1,0,0,10,23
"Saurus, S.",AUS,0,0,6,0,10,23
"Saurus, B.",AUS,0,0,3,0,10,23
"Larson, P.",AUS,0,0,2,0,10,23
