Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Diggler, D.",BAL,1,5,5,0,3,13
"Hobbs, J.",BAL,1,13,0,0,3,13
"Jeremy, R.",BAL,0,0,11,0,3,13
"Steele, R.",BAL,0,0,9,0,3,13
"Grey, S.",BAL,0,0,5,0,3,13
"Star, L.",BAL,0,0,3,0,3,13
"Harp, D.",BAL,0,0,2,0,3,13
"Woodham, A.",YKW,2,30,0,0,3,13
"Ones, B.",YKW,1,15,2,1,3,13
"Carrasco, T.",YKW,1,5,2,0,3,13
"Pooky, S.",YKW,1,5,1,0,3,13
"Jefferson IV, J.",YKW,1,8,0,0,3,13
"Skinner, Z.",YKW,1,15,0,0,3,13
"Taylor, C.",YKW,1,15,0,0,3,13
"Rchon, A.",YKW,0,0,5,1,3,13
"Amper, T.",YKW,0,0,4,1,3,13
"Mushing, M.",YKW,0,0,4,0,3,13
"Pitcher, A.",YKW,0,0,1,0,3,13
