Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lejune, L.",COL,8,0,1,1,0,0,0,0,0,0,0,0,6,17
"Gabagool, T.",COL,7,0,0,0,0,0,0,0,0,0,0,0,6,17
"Towers, J.",COL,7,0,0,0,0,0,0,0,0,0,0,0,6,17
"Berry, M.",COL,5,0,1,0,0,0,0,0,0,0,0,0,6,17
"Cox, P.",COL,5,3,0,0,0,0,0,0,0,0,0,0,6,17
"Thumper, B.",COL,5,0,0,0,0,0,0,0,0,0,0,0,6,17
"Montgomery, B.",COL,4,0,0,0,0,0,0,0,0,0,0,0,6,17
"Sinclair, Q.",COL,4,0,0,1,1,0,0,0,0,0,0,0,6,17
"McCoy, C.",COL,3,0,1,0,0,0,0,0,0,0,0,0,6,17
"Sachs, J.",COL,3,1,0,0,0,0,0,0,0,0,0,0,6,17
"Knurtsson, K.",COL,2,0,0,0,0,0,0,0,0,0,0,0,6,17
"Asipi III, A.",BAL,7,0,0,1,0,0,0,0,0,0,0,0,6,17
"Horne, B.",BAL,6,0,1,0,0,0,0,0,0,0,0,0,6,17
"Roenick, A.",BAL,6,2,0,0,0,0,0,0,0,0,0,0,6,17
"Acho, M.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,6,17
"Green, W.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,6,17
"Terim, F.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,6,17
"Troyski, X.",BAL,3,0,0,3,0,0,0,0,0,0,0,0,6,17
"FatTackle5, Z.",BAL,2,0,0,0,0,0,0,0,0,0,0,0,6,17
"Hornbacher, A.",BAL,2,0,0,1,0,0,0,0,0,0,0,0,6,17
"Oats, S.",BAL,2,0,0,0,0,0,0,0,0,0,0,0,6,17
"Harris, B.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,6,17
"Hobbs, J.",BAL,1,0,1,0,0,0,0,0,0,0,0,0,6,17
