Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Aste, W.",AZ,1,5,5,1,11,14
"Nuno, F.",AZ,1,5,0,0,11,14
"Vans, R.",AZ,1,15,0,0,11,14
"Walker, C.",AZ,1,5,0,0,11,14
"Rash, T.",AZ,0,0,6,1,11,14
"Arbage, G.",AZ,0,0,4,1,11,14
"Rudd, E.",AZ,0,0,4,0,11,14
"Goomba, M.",AZ,0,0,3,0,11,14
"Unk, J.",AZ,0,0,1,1,11,14
"Ebris, D.",AZ,0,0,1,0,11,14
"Shady, S.",AZ,0,0,1,0,11,14
"Bakshi, S.",YKW,2,20,0,0,11,14
"Applehort, R.",YKW,1,5,0,0,11,14
"Carrasco, T.",YKW,1,5,0,0,11,14
"Cox, P.",YKW,1,14,0,0,11,14
"Foster, W.",YKW,1,10,0,0,11,14
"Steve, R.",YKW,1,15,0,0,11,14
"Pooky, S.",YKW,0,0,6,0,11,14
"Rchon, A.",YKW,0,0,4,0,11,14
"Amper, T.",YKW,0,0,3,0,11,14
"Ones, B.",YKW,0,0,3,0,11,14
"Mushing, M.",YKW,0,0,1,0,11,14
