Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Broadway, E.",BAL,1,10,0,0,2,9
"Jeremy, R.",BAL,0,0,6,1,2,9
"Diggler, D.",BAL,0,0,5,1,2,9
"Grey, S.",BAL,0,0,5,0,2,9
"Steele, R.",BAL,0,0,5,0,2,9
"Star, L.",BAL,0,0,4,0,2,9
"L'Alto, V.",BAL,0,0,3,0,2,9
"Taylor, O.",BAL,0,0,2,0,2,9
"Bastard, F.",COL,1,5,4,0,2,9
"Chipmunk, A.",COL,1,5,1,0,2,9
"Thibault, A.",COL,1,5,0,0,2,9
"Miller, H.",COL,1,5,0,0,2,9
"Down, D.",COL,0,0,5,2,2,9
"Vibrations, F.",COL,0,0,5,0,2,9
"Windchesthair, A.",COL,0,0,4,0,2,9
"Cox, J.",COL,0,0,3,1,2,9
"Knuckler, B.",COL,0,0,1,0,2,9
"Kroetch, D.",COL,0,0,1,0,2,9
"Grau, M.",COL,0,0,0,1,2,9
