Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Madlad, B.",OCO,2,10,1,0,7,3
"Wright Jr, G.",OCO,1,5,3,0,7,3
"Burnsman, E.",OCO,1,5,0,0,7,3
"Hamilton, C.",OCO,0,0,4,1,7,3
"Clegane, G.",OCO,0,0,4,0,7,3
"Winchester, A.",OCO,0,0,4,0,7,3
"Ferguson, D.",OCO,0,0,3,1,7,3
"Yates, J.",SJS,1,15,3,0,7,3
"Bottles, B.",SJS,1,5,2,1,7,3
"Bayley, B.",SJS,1,10,0,0,7,3
"Okonkwo, C.",SJS,1,33,0,0,7,3
"Selich, A.",SJS,1,5,0,0,7,3
"Brownce, B.",SJS,0,0,5,0,7,3
"Sharpei, V.",SJS,0,0,5,0,7,3
"Sharp, B.",SJS,0,0,2,1,7,3
"Durden, J.",SJS,0,0,2,0,7,3
"Tech, G.",SJS,0,0,2,0,7,3
