Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Grievous, L.",OCO,9,0,2,0,0,0,0,0,0,0,0,0,10,21
"Vegeta, P.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,10,21
"Abernathy, K.",OCO,5,0,1,1,0,0,0,0,0,0,0,0,10,21
"Biggums, T.",OCO,5,0,1,0,0,0,0,0,0,0,0,0,10,21
"Storm, J.",OCO,5,0,0,0,0,0,0,0,0,0,0,0,10,21
"Eagle, R.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,10,21
"Lattimer, A.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,10,21
"Dream, K.",OCO,2,0,0,1,0,0,0,0,0,0,0,0,10,21
"Ginsberg, D.",OCO,2,1,1,0,0,1,0,0,0,0,0,0,10,21
"Lazer-Eyes, G.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,10,21
"Boucher, B.",OCO,1,1,0,0,0,0,0,0,0,0,0,0,10,21
"Pak, Y.",OCO,0,0,0,0,0,0,0,0,0,0,0,0,10,21
"Berry, M.",COL,10,1,1,0,0,0,0,0,0,0,0,0,10,21
"Gabagool, T.",COL,10,0,0,0,0,0,0,0,0,0,0,0,10,21
"Sinclair, Q.",COL,7,0,0,1,0,0,0,0,0,0,0,0,10,21
"Hornbacher, A.",COL,5,0,0,1,0,0,0,0,0,0,0,0,10,21
"Kirkby, T.",COL,5,0,0,0,0,0,0,0,0,0,0,0,10,21
"Blackstone, I.",COL,4,1,1,0,0,0,0,0,0,0,0,0,10,21
"Ocewilder, S.",COL,4,1,0,0,0,0,0,0,0,0,0,0,10,21
"Parker, P.",COL,4,0,0,0,0,0,0,0,0,0,0,0,10,21
"Purchase, L.",COL,4,0,0,1,0,0,0,0,0,0,0,0,10,21
"Smirh, J.",COL,3,0,0,0,0,0,0,0,0,0,0,0,10,21
"Thumper, B.",COL,2,0,1,0,0,0,0,0,0,0,0,0,10,21
