Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Belongwithme, H.",NO,1,5,6,0,8,17
"Clark, T.",NO,1,23,0,0,8,17
"Fyodorovich, V.",NO,1,5,0,0,8,17
"Sno, F.",NO,0,0,3,0,8,17
"Sackless, S.",NO,0,0,2,0,8,17
"Watyumaidmedu, L.",NO,0,0,2,0,8,17
"Swift, T.",NO,0,0,1,1,8,17
"Gump, F.",NO,0,0,1,0,8,17
"Spais, B.",NO,0,0,1,0,8,17
"Tidwell, R.",AUS,2,10,0,0,8,17
"Lavelle Jr., D.",AUS,1,5,0,0,8,17
"Wizardry, D.",AUS,1,5,0,0,8,17
"A'Barelyanything, L.",AUS,0,0,12,0,8,17
"A'Ton, L.",AUS,0,0,6,0,8,17
"A'Little, L.",AUS,0,0,5,0,8,17
"A'Moderateamount, L.",AUS,0,0,4,0,8,17
"Mendonca, M.",AUS,0,0,3,1,8,17
"Beaver-Dantes, E.",AUS,0,0,3,0,8,17
"Larson, P.",AUS,0,0,3,0,8,17
"Owens, A.",AUS,0,0,1,0,8,17
