Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Winchester, A.",OCO,1,10,3,0,9,2
"Reigns, J.",OCO,1,10,0,0,9,2
"Sandoval, R.",OCO,1,15,0,0,9,2
"Thor, L.",OCO,1,5,0,0,9,2
"Verns, D.",OCO,1,15,0,0,9,2
"Westfield, B.",OCO,1,5,0,0,9,2
"Bowers Jr, V.",OCO,0,0,4,0,9,2
"Ferguson, D.",OCO,0,0,4,0,9,2
"Hamilton, C.",OCO,0,0,4,0,9,2
"Wright Jr, G.",OCO,0,0,2,1,9,2
"Finkenlarkin, S.",OCO,0,0,2,0,9,2
"Jenkins, L.",OCO,0,0,2,0,9,2
"Clegane, G.",OCO,0,0,1,1,9,2
"Sharp, B.",SJS,2,15,2,0,9,2
"Cameron, J.",SJS,1,5,0,0,9,2
"Charlton, E.",SJS,1,15,0,0,9,2
"Cook, B.",SJS,1,10,0,0,9,2
"Diaz, D.",SJS,1,5,0,0,9,2
"Okonkwo, C.",SJS,1,15,0,0,9,2
"Parker, N.",SJS,1,5,0,0,9,2
"Selich, A.",SJS,1,15,0,0,9,2
"Longshaw, B.",SJS,0,0,6,2,9,2
"Sharpei, V.",SJS,0,0,5,0,9,2
"Yates, J.",SJS,0,0,3,1,9,2
"Bottles, B.",SJS,0,0,3,0,9,2
"Walters, S.",SJS,0,0,2,0,9,2
"Durden, J.",SJS,0,0,0,1,9,2
