Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Jeremy, R.",BAL,0,0,5,0,11,17
"Grey, S.",BAL,0,0,4,0,11,17
"Steele, R.",BAL,0,0,3,0,11,17
"Diggler, D.",BAL,0,0,2,0,11,17
"Star, L.",BAL,0,0,2,0,11,17
"Jimbo, D.",BAL,0,0,1,0,11,17
"L'Alto, V.",BAL,0,0,1,0,11,17
"Pancakes, P.",BAL,0,0,1,0,11,17
"Dodggy, B.",SJS,1,5,3,0,11,17
"Johnson, R.",SJS,1,5,3,0,11,17
"Olsen, C.",SJS,1,15,0,0,11,17
"Pancake, P.",SJS,0,0,1,3,11,17
"Bigby, L.",SJS,0,0,1,0,11,17
"Lee, B.",SJS,0,0,1,0,11,17
"Pest, T.",SJS,0,0,1,0,11,17
"Wright, D.",SJS,0,0,1,0,11,17
