Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ofyourlove, S.",NO,1,5,0,0,13,24
"Ulysses, B.",NO,1,5,0,0,13,24
"Jimbo Jr., D.",NO,0,0,6,0,13,24
"Brew, S.",NO,0,0,5,0,13,24
"McCormick, A.",NO,0,0,4,0,13,24
"Rubbe, G.",NO,0,0,4,0,13,24
"Room, W.",NO,0,0,3,0,13,24
"Toriki, M.",NO,0,0,1,0,13,24
"Dinkley, V.",HON,1,15,5,0,13,24
"Doo, S.",HON,1,5,3,4,13,24
"Blake, D.",HON,1,5,3,0,13,24
"Kane-Maika'i, K.",HON,1,10,2,0,13,24
"Ayers, N.",HON,1,5,0,1,13,24
"Jackson, R.",HON,1,3,0,0,13,24
"Thornton, B.",HON,1,10,0,0,13,24
"Rogers, S.",HON,0,0,6,0,13,24
"Jones, F.",HON,0,0,2,0,13,24
