Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Cobalt, R.",PHI,8,0,0,1,1,0,0,0,0,0,0,0,6,11
"Becker, K.",PHI,5,1,1,0,0,0,0,0,0,0,0,0,6,11
"Garnett, L.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,6,11
"Bly Jr., A.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,6,11
"Felix, L.",PHI,5,0,0,1,1,0,0,0,0,0,0,0,6,11
"Robertson, A.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,6,11
"Bush, C.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,6,11
"Saul, C.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,6,11
"Marchand, J.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,6,11
"Weathers III, B.",PHI,1,1,0,0,0,0,0,0,0,0,0,0,6,11
"Roenick, A.",BAL,14,0,0,0,0,0,0,0,0,0,0,0,6,11
"Joshua, C.",BAL,12,0,1,0,0,0,0,0,0,0,0,0,6,11
"Arnold, D.",BAL,9,0,0,2,0,0,0,0,0,0,0,0,6,11
"Willie, T.",BAL,8,0,1,1,0,0,0,0,0,0,0,0,6,11
"Oats, D.",BAL,7,0,0,0,0,0,0,0,0,0,0,0,6,11
"Blocksdale, A.",BAL,4,0,0,3,0,0,0,0,0,0,0,0,6,11
"Gambino, C.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,6,11
"Mbanefo, K.",BAL,2,0,0,0,0,0,0,0,0,0,0,0,6,11
"Fletcher, G.",BAL,2,0,0,0,0,0,0,0,0,0,0,0,6,11
"Hendrix, K.",BAL,2,1,0,0,0,0,0,0,0,0,0,0,6,11
"Asipi Jr., A.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,6,11
