Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Armstrong, L.",NO,1,5,3,0,1,8
"Savea, A.",NO,1,7,2,0,1,8
"Harrison, W.",NO,1,5,0,0,1,8
"Fyodorovich, V.",NO,1,15,0,0,1,8
"Ruffins, K.",NO,0,0,5,1,1,8
"Bolden, B.",NO,0,0,4,0,1,8
"Ory, K.",NO,0,0,4,0,1,8
"O'Sullivan, C.",NO,0,0,1,0,1,8
"Roll, J.",NO,0,0,0,2,1,8
"Smallwood, D.",NO,0,0,0,1,1,8
"Skinner, Z.",YKW,1,5,0,0,1,8
"Tuck, J.",YKW,1,15,0,0,1,8
"Mushing, M.",YKW,0,0,5,0,1,8
"Pooky, S.",YKW,0,0,4,0,1,8
"Amper, T.",YKW,0,0,3,1,1,8
"Harris Jr., F.",YKW,0,0,2,0,1,8
"Rchon, A.",YKW,0,0,1,1,1,8
"Rainey, R.",YKW,0,0,1,0,1,8
