Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Brister, T.",NO,7,0,0,0,0,0,0,0,0,0,0,0,1,8
"O'Sullivan, J.",NO,7,3,1,0,0,0,0,0,0,0,0,0,1,8
"Andres, J.",NO,6,0,0,0,0,0,0,0,0,0,0,0,1,8
"Oakes, B.",NO,6,0,0,0,0,0,0,0,0,0,0,0,1,8
"Harrison, W.",NO,5,0,0,0,0,0,0,0,0,0,0,0,1,8
"Sharpei, V.",NO,5,0,1,0,0,0,0,0,0,0,0,0,1,8
"Mills, B.",NO,4,0,0,0,0,0,0,0,0,0,0,0,1,8
"Wrong, O.",NO,3,1,0,0,0,0,0,0,0,0,0,0,1,8
"Askins, J.",NO,3,1,0,0,0,0,0,0,0,0,0,0,1,8
"Fyodorovich, V.",NO,3,0,0,0,0,0,0,0,0,0,0,0,1,8
"Wozy, F.",NO,2,0,1,0,0,0,0,0,0,0,0,0,1,8
"Pennington, C.",YKW,9,0,1,0,0,0,0,0,0,0,0,0,1,8
"Kane, M.",YKW,8,0,1,0,0,0,0,0,0,0,0,0,1,8
"Tweed, B.",YKW,7,0,2,1,0,0,0,0,0,0,0,0,1,8
"Carter, P.",YKW,6,0,0,2,1,0,0,0,0,0,0,0,1,8
"Hardrool, C.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,1,8
"Tuck, J.",YKW,5,1,0,0,0,0,0,0,0,0,0,0,1,8
"Ridley, W.",YKW,4,0,1,1,0,0,0,0,0,0,0,0,1,8
"Taylor, C.",YKW,4,0,0,1,1,0,1,0,0,0,0,0,1,8
"Skinner, Z.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,1,8
"Maddox, R.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,1,8
"Lavelle, D.",YKW,2,0,0,2,1,0,0,0,0,0,0,0,1,8
"Knuckles, U.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,1,8
