Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Nkiah, J.",SAR,10,0,0,0,0,0,0,0,0,0,0,0,4,23
"Beat, N.",SAR,7,1,1,0,0,0,0,0,0,0,0,0,4,23
"Mango-Panda, H.",SAR,6,0,0,0,0,0,0,0,0,0,0,0,4,23
"d'Alcott, R.",SAR,5,0,0,0,0,0,0,0,0,0,0,0,4,23
"Andrews, J.",SAR,4,0,0,4,1,0,0,0,0,0,0,0,4,23
"Ocewilder, S.",SAR,4,0,1,0,0,0,0,0,0,0,0,0,4,23
"Clemente, C.",SAR,3,0,1,0,0,0,0,0,0,0,0,0,4,23
"Dillmiballs, F.",SAR,3,0,1,0,0,0,0,0,0,0,0,0,4,23
"Knight, L.",SAR,3,0,0,1,0,0,0,0,0,0,0,0,4,23
"Goku, S.",SAR,2,1,1,0,0,0,0,0,0,0,0,0,4,23
"Karpaasi, M.",SAR,1,0,0,0,0,0,0,0,0,0,0,0,4,23
"Howyanow, W.",PHI,11,0,0,1,0,0,0,0,0,0,0,0,4,23
"Cross, M.",PHI,10,0,0,0,0,0,0,0,0,0,0,0,4,23
"Booker, B.",PHI,9,0,0,0,0,0,0,0,0,0,0,0,4,23
"Stephens, W.",PHI,7,0,2,2,0,0,0,0,0,0,0,0,4,23
"Smoothie, E.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,4,23
"Gronlie, T.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,4,23
"D'Attoria V, R.",PHI,3,0,0,1,0,0,0,0,0,0,0,0,4,23
"Eriksen, W.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,4,23
"Suzuki, S.",PHI,3,2,0,0,0,0,0,0,0,0,0,0,4,23
"Gimmy, I.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,4,23
"Om, T.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,4,23
