Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Leaver, C.",CHI,1,5,3,0,11,17
"Saul, C.",CHI,1,5,0,0,11,17
"Lood, B.",CHI,0,0,5,0,11,17
"Laughter, S.",CHI,0,0,4,0,11,17
"Eat, M.",CHI,0,0,1,1,11,17
"Utchers, B.",CHI,0,0,1,0,11,17
"Mughes, H.",AZ,2,20,0,0,11,17
"Valentine, V.",AZ,2,25,0,0,11,17
"Arbage, G.",AZ,1,8,6,0,11,17
"Barnes, B.",AZ,1,5,0,0,11,17
"Woodham, A.",AZ,1,8,0,0,11,17
"Aste, W.",AZ,0,0,6,1,11,17
"Rash, T.",AZ,0,0,5,0,11,17
"Ebris, D.",AZ,0,0,4,0,11,17
"Unk, J.",AZ,0,0,3,0,11,17
"Zephyrous, S.",AZ,0,0,2,0,11,17
"Irving, J.",AZ,0,0,1,0,11,17
"Shady, S.",AZ,0,0,1,0,11,17
