Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tackle, L.",COL,1,5,1,0,3,21
"Vincent, M.",COL,1,5,0,0,3,21
"Guard, L.",COL,0,0,6,0,3,21
"Sauce, E.",COL,0,0,6,0,3,21
"Tackle, R.",COL,0,0,6,0,3,21
"Centre, S.",COL,0,0,3,0,3,21
"Guard, R.",COL,0,0,2,1,3,21
"Owens, A.",COL,0,0,1,0,3,21
"Beat, N.",CHI,2,10,0,0,3,21
"GarlicMuffin, F.",CHI,1,3,2,0,3,21
"Jenkins, L.",CHI,1,5,2,0,3,21
"Vassallo, S.",CHI,1,9,0,0,3,21
"Oles, T.",CHI,0,0,4,2,3,21
"OnionBagel, F.",CHI,0,0,4,0,3,21
"Leaf-Clover, R.",CHI,0,0,3,0,3,21
"Utler, J.",CHI,0,0,1,1,3,21
"Firestorm-Fjord, O.",CHI,0,0,1,0,3,21
