Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Bode, Q.",NO,10,0,1,1/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Light, B.",NO,8,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,11,25
"Rector, D.",NO,6,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,11,25
"Hexagon, L.",NO,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Witten, A.",NO,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Blaylock, M.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Ranger, A.",NO,3,2,1,1/1,0,0,0,0,0/0/0,1,0,0,0,11,25
"Rikiya, M.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Button, Q.",NO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Dissector, U.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Simwell, L.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Toblerone, M.",NO,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Toriki, M.",NO,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,11,25
"Bowie, M.",AUS,11,0,0,1/0,1,1,0,0,0/0/0,0,0,0,0,11,25
"Porter, G.",AUS,10,0,0,0/1,1,0,0,0,0/0/0,1,0,0,0,11,25
"Arianlacher, M.",AUS,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Isbest, C.",AUS,6,3,1,1/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Mendoza, C.",AUS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"MacGregor, G.",AUS,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Crooks, L.",AUS,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,11,25
"Lavelle Jr., D.",AUS,3,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,11,25
"Claxton, S.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Egghands, T.",AUS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Edmond, H.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Montain, T.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Gaines, N.",AUS,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,11,25
