Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Ramero, R.",OCO,14,0,1,1,0,0,0,0,0,0,0,0,11,12
"Grithead, D.",OCO,8,0,0,1,0,0,0,0,0,0,0,0,11,12
"Brown, M.",OCO,7,0,0,1,0,0,0,0,0,0,0,0,11,12
"Rice, J.",OCO,6,0,0,1,1,0,0,0,0,0,0,0,11,12
"Broxton, J.",OCO,6,0,0,1,0,0,0,0,0,0,0,0,11,12
"Bly Jr., A.",OCO,3,0,0,3,1,0,0,0,0,0,0,0,11,12
"Sierra, R.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,11,12
"Bagwell, N.",OCO,2,1,0,0,0,0,0,0,0,0,0,0,11,12
"Spector, M.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,11,12
"Winchester, A.",OCO,2,0,1,0,0,0,0,1,0,0,0,0,11,12
"Clegane, G.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,11,12
"Bayley, B.",SJS,10,0,0,0,0,0,0,0,0,0,0,0,11,12
"Pennington, T.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,11,12
"Poopsie, D.",SJS,6,0,0,3,0,0,0,0,0,0,0,0,11,12
"Deringer, K.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,11,12
"Tuck, J.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,11,12
"Pennington, C.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,11,12
"Troyski, X.",SJS,4,0,0,2,1,0,1,0,0,0,0,0,11,12
"Horne, B.",SJS,3,0,0,5,0,0,0,0,0,0,0,0,11,12
"Riposte, F.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,11,12
"Staley, T.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,11,12
"Tacktheritrix, J.",SJS,0,0,0,0,0,0,0,0,1,0,0,0,11,12
