Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Eller, A.",CHI,1,15,0,0,2,26
"Jones, J.",CHI,0,0,7,0,2,26
"Bayley Jr., B.",CHI,0,0,4,0,2,26
"Riposte, I.",CHI,0,0,4,0,2,26
"LaFleur, F.",CHI,0,0,3,0,2,26
"Rubbe, G.",CHI,0,0,3,0,2,26
"Yoda, B.",CHI,0,0,3,0,2,26
"Tucker Jr., P.",CHI,0,0,2,0,2,26
"Thruster, D.",COL,1,5,3,0,2,26
"Guard, L.",COL,1,5,2,0,2,26
"Gilbert, R.",COL,1,15,0,0,2,26
"Robertoswki, G.",COL,1,12,0,0,2,26
"Centre, S.",COL,0,0,7,1,2,26
"Sly, G.",COL,0,0,7,0,2,26
"Magic, M.",COL,0,0,6,0,2,26
"Batista, D.",COL,0,0,2,0,2,26
"George, D.",COL,0,0,2,0,2,26
"Williams, D.",COL,0,0,0,1,2,26
